,query_image_index,query_image_type,query_image_type_index,query_image_path,query_total_keypoints,query_image_width,query_image_height,train_image_index,train_image_type,train_image_type_index,train_image_path,train_total_keypoints,train_image_width,train_image_height,matching_method,total_matches,total_good_matches,with_resize
442,75,selfies,0,./results/cropped/e-ktp\75_selfie_crop_0.jpg,2071,903,584,75,cards,0,./results/cropped/e-ktp\75_card_crop_0.jpg,2877,2546,1738,ORB,604,580,False
443,75,selfies,0,./results/cropped/e-ktp\75_selfie_crop_0.jpg,1283,903,584,75,cards,0,./results/cropped/e-ktp\75_card_crop_0.jpg,2307,2546,1738,SIFT,1283,243,False
444,76,selfies,0,./results/cropped/e-ktp\76_selfie_crop_0.jpg,1531,470,299,76,cards,0,./results/cropped/e-ktp\76_card_crop_0.jpg,691,464,299,ORB,436,413,True
445,76,selfies,0,./results/cropped/e-ktp\76_selfie_crop_0.jpg,1393,470,299,76,cards,0,./results/cropped/e-ktp\76_card_crop_0.jpg,749,464,299,SIFT,1393,302,True
446,76,selfies,0,./results/cropped/e-ktp\76_selfie_crop_0.jpg,1531,470,299,76,cards,0,./results/cropped/e-ktp\76_card_crop_0.jpg,908,731,471,ORB,315,247,False
447,76,selfies,0,./results/cropped/e-ktp\76_selfie_crop_0.jpg,1393,470,299,76,cards,0,./results/cropped/e-ktp\76_card_crop_0.jpg,791,731,471,SIFT,1393,297,False
448,77,selfies,0,./results/cropped/e-ktp\77_selfie_crop_0.jpg,897,920,628,77,cards,0,./results/cropped/e-ktp\77_card_crop_0.jpg,2115,970,628,ORB,422,406,True
449,77,selfies,0,./results/cropped/e-ktp\77_selfie_crop_0.jpg,589,920,628,77,cards,0,./results/cropped/e-ktp\77_card_crop_0.jpg,1855,970,628,SIFT,589,163,True
450,77,selfies,0,./results/cropped/e-ktp\77_selfie_crop_0.jpg,897,920,628,77,cards,0,./results/cropped/e-ktp\77_card_crop_0.jpg,2192,2688,1739,ORB,318,295,False
451,77,selfies,0,./results/cropped/e-ktp\77_selfie_crop_0.jpg,589,920,628,77,cards,0,./results/cropped/e-ktp\77_card_crop_0.jpg,2385,2688,1739,SIFT,589,159,False
452,78,selfies,0,./results/cropped/e-ktp\78_selfie_crop_0.jpg,583,966,609,78,cards,0,./results/cropped/e-ktp\78_card_crop_0.jpg,2651,1060,609,ORB,372,361,True
453,78,selfies,0,./results/cropped/e-ktp\78_selfie_crop_0.jpg,579,966,609,78,cards,0,./results/cropped/e-ktp\78_card_crop_0.jpg,3953,1060,609,SIFT,579,140,True
454,78,selfies,0,./results/cropped/e-ktp\78_selfie_crop_0.jpg,583,966,609,78,cards,1,./results/cropped/e-ktp\78_card_crop_1.jpg,2575,751,609,ORB,325,307,True
455,78,selfies,0,./results/cropped/e-ktp\78_selfie_crop_0.jpg,579,966,609,78,cards,1,./results/cropped/e-ktp\78_card_crop_1.jpg,3634,751,609,SIFT,579,78,True
456,78,selfies,1,./results/cropped/e-ktp\78_selfie_crop_1.jpg,760,901,364,78,cards,0,./results/cropped/e-ktp\78_card_crop_0.jpg,2219,633,364,ORB,314,255,True
457,78,selfies,1,./results/cropped/e-ktp\78_selfie_crop_1.jpg,966,901,364,78,cards,0,./results/cropped/e-ktp\78_card_crop_0.jpg,1326,633,364,SIFT,966,4,True
458,78,selfies,1,./results/cropped/e-ktp\78_selfie_crop_1.jpg,760,901,364,78,cards,1,./results/cropped/e-ktp\78_card_crop_1.jpg,1962,449,364,ORB,313,261,True
459,78,selfies,1,./results/cropped/e-ktp\78_selfie_crop_1.jpg,966,901,364,78,cards,1,./results/cropped/e-ktp\78_card_crop_1.jpg,1375,449,364,SIFT,966,6,True
460,78,selfies,0,./results/cropped/e-ktp\78_selfie_crop_0.jpg,583,966,609,78,cards,0,./results/cropped/e-ktp\78_card_crop_0.jpg,2917,2891,1660,ORB,297,268,False
461,78,selfies,0,./results/cropped/e-ktp\78_selfie_crop_0.jpg,579,966,609,78,cards,0,./results/cropped/e-ktp\78_card_crop_0.jpg,11222,2891,1660,SIFT,579,137,False
462,78,selfies,0,./results/cropped/e-ktp\78_selfie_crop_0.jpg,583,966,609,78,cards,1,./results/cropped/e-ktp\78_card_crop_1.jpg,2843,1660,1345,ORB,276,260,False
463,78,selfies,0,./results/cropped/e-ktp\78_selfie_crop_0.jpg,579,966,609,78,cards,1,./results/cropped/e-ktp\78_card_crop_1.jpg,7486,1660,1345,SIFT,579,82,False
464,78,selfies,1,./results/cropped/e-ktp\78_selfie_crop_1.jpg,760,901,364,78,cards,0,./results/cropped/e-ktp\78_card_crop_0.jpg,2917,2891,1660,ORB,348,274,False
465,78,selfies,1,./results/cropped/e-ktp\78_selfie_crop_1.jpg,966,901,364,78,cards,0,./results/cropped/e-ktp\78_card_crop_0.jpg,11222,2891,1660,SIFT,966,6,False
466,78,selfies,1,./results/cropped/e-ktp\78_selfie_crop_1.jpg,760,901,364,78,cards,1,./results/cropped/e-ktp\78_card_crop_1.jpg,2843,1660,1345,ORB,338,260,False
467,78,selfies,1,./results/cropped/e-ktp\78_selfie_crop_1.jpg,966,901,364,78,cards,1,./results/cropped/e-ktp\78_card_crop_1.jpg,7486,1660,1345,SIFT,966,5,False
468,79,selfies,0,./results/cropped/e-ktp\79_selfie_crop_0.png,536,411,272,79,cards,0,./results/cropped/e-ktp\79_card_crop_0.JPG,1483,418,272,ORB,297,273,True
469,79,selfies,0,./results/cropped/e-ktp\79_selfie_crop_0.png,637,411,272,79,cards,0,./results/cropped/e-ktp\79_card_crop_0.JPG,850,418,272,SIFT,637,134,True
470,79,selfies,0,./results/cropped/e-ktp\79_selfie_crop_0.png,536,411,272,79,cards,0,./results/cropped/e-ktp\79_card_crop_0.JPG,1985,488,317,ORB,252,211,False
471,79,selfies,0,./results/cropped/e-ktp\79_selfie_crop_0.png,637,411,272,79,cards,0,./results/cropped/e-ktp\79_card_crop_0.JPG,1062,488,317,SIFT,637,130,False
472,7,selfies,0,./results/cropped/e-ktp\7_selfie_crop_0.jpg,1996,519,327,7,cards,0,./results/cropped/e-ktp\7_card_crop_0.jpg,2100,500,327,ORB,775,731,True
473,7,selfies,0,./results/cropped/e-ktp\7_selfie_crop_0.jpg,1266,519,327,7,cards,0,./results/cropped/e-ktp\7_card_crop_0.jpg,1454,500,327,SIFT,1266,314,True
474,7,selfies,0,./results/cropped/e-ktp\7_selfie_crop_0.jpg,1996,519,327,7,cards,0,./results/cropped/e-ktp\7_card_crop_0.jpg,2917,2585,1690,ORB,504,399,False
475,7,selfies,0,./results/cropped/e-ktp\7_selfie_crop_0.jpg,1266,519,327,7,cards,0,./results/cropped/e-ktp\7_card_crop_0.jpg,55958,2585,1690,SIFT,1266,237,False
476,82,selfies,0,./results/cropped/e-ktp\82_selfie_crop_0.jpg,1409,1950,1192,82,cards,0,./results/cropped/e-ktp\82_card_crop_0.jpg,1425,1776,1192,ORB,644,630,True
477,82,selfies,0,./results/cropped/e-ktp\82_selfie_crop_0.jpg,1312,1950,1192,82,cards,0,./results/cropped/e-ktp\82_card_crop_0.jpg,1778,1776,1192,SIFT,1312,592,True
478,82,selfies,0,./results/cropped/e-ktp\82_selfie_crop_0.jpg,1409,1950,1192,82,cards,0,./results/cropped/e-ktp\82_card_crop_0.jpg,733,4160,2791,ORB,398,376,False
479,82,selfies,0,./results/cropped/e-ktp\82_selfie_crop_0.jpg,1312,1950,1192,82,cards,0,./results/cropped/e-ktp\82_card_crop_0.jpg,1773,4160,2791,SIFT,1312,563,False
480,83,selfies,0,./results/cropped/e-ktp\83_selfie_crop_0.jpeg,734,443,298,83,cards,0,./results/cropped/e-ktp\83_card_crop_0.jpeg,1660,459,298,ORB,487,458,True
481,83,selfies,0,./results/cropped/e-ktp\83_selfie_crop_0.jpeg,818,443,298,83,cards,0,./results/cropped/e-ktp\83_card_crop_0.jpeg,1241,459,298,SIFT,818,282,True
482,83,selfies,0,./results/cropped/e-ktp\83_selfie_crop_0.jpeg,734,443,298,83,cards,0,./results/cropped/e-ktp\83_card_crop_0.jpeg,2405,2362,1532,ORB,358,267,False
483,83,selfies,0,./results/cropped/e-ktp\83_selfie_crop_0.jpeg,818,443,298,83,cards,0,./results/cropped/e-ktp\83_card_crop_0.jpeg,6893,2362,1532,SIFT,818,273,False
484,84,selfies,0,./results/cropped/e-ktp\84_selfie_crop_0.jpg,2377,743,506,84,cards,0,./results/cropped/e-ktp\84_card_crop_0.jpg,2444,763,506,ORB,824,800,True
485,84,selfies,0,./results/cropped/e-ktp\84_selfie_crop_0.jpg,2202,743,506,84,cards,0,./results/cropped/e-ktp\84_card_crop_0.jpg,3360,763,506,SIFT,2202,133,True
486,84,selfies,0,./results/cropped/e-ktp\84_selfie_crop_0.jpg,2377,743,506,84,cards,0,./results/cropped/e-ktp\84_card_crop_0.jpg,2917,2651,1757,ORB,595,556,False
487,84,selfies,0,./results/cropped/e-ktp\84_selfie_crop_0.jpg,2202,743,506,84,cards,0,./results/cropped/e-ktp\84_card_crop_0.jpg,6387,2651,1757,SIFT,2202,119,False
488,85,selfies,0,./results/cropped/e-ktp\85_selfie_crop_0.jpg,1114,1299,846,85,cards,0,./results/cropped/e-ktp\85_card_crop_0.jpg,2703,1302,846,ORB,542,515,True
489,85,selfies,0,./results/cropped/e-ktp\85_selfie_crop_0.jpg,669,1299,846,85,cards,0,./results/cropped/e-ktp\85_card_crop_0.jpg,6273,1302,846,SIFT,669,152,True
490,85,selfies,0,./results/cropped/e-ktp\85_selfie_crop_0.jpg,1114,1299,846,85,cards,0,./results/cropped/e-ktp\85_card_crop_0.jpg,2831,1695,1101,ORB,427,366,False
491,85,selfies,0,./results/cropped/e-ktp\85_selfie_crop_0.jpg,669,1299,846,85,cards,0,./results/cropped/e-ktp\85_card_crop_0.jpg,9939,1695,1101,SIFT,669,166,False
492,86,selfies,0,./results/cropped/e-ktp\86_selfie_crop_0.jpg,2611,1115,814,86,cards,0,./results/cropped/e-ktp\86_card_crop_0.jpg,2232,1253,814,ORB,716,703,True
493,86,selfies,0,./results/cropped/e-ktp\86_selfie_crop_0.jpg,1306,1115,814,86,cards,0,./results/cropped/e-ktp\86_card_crop_0.jpg,2354,1253,814,SIFT,1306,153,True
494,86,selfies,0,./results/cropped/e-ktp\86_selfie_crop_0.jpg,2611,1115,814,86,cards,0,./results/cropped/e-ktp\86_card_crop_0.jpg,2188,1592,1034,ORB,546,524,False
495,86,selfies,0,./results/cropped/e-ktp\86_selfie_crop_0.jpg,1306,1115,814,86,cards,0,./results/cropped/e-ktp\86_card_crop_0.jpg,2528,1592,1034,SIFT,1306,147,False
496,87,selfies,0,./results/cropped/e-ktp\87_selfie_crop_0.jpg,966,1117,771,87,cards,0,./results/cropped/e-ktp\87_card_crop_0.jpg,2737,1251,771,ORB,403,365,True
497,87,selfies,0,./results/cropped/e-ktp\87_selfie_crop_0.jpg,538,1117,771,87,cards,0,./results/cropped/e-ktp\87_card_crop_0.jpg,8396,1251,771,SIFT,538,87,True
498,87,selfies,0,./results/cropped/e-ktp\87_selfie_crop_0.jpg,966,1117,771,87,cards,0,./results/cropped/e-ktp\87_card_crop_0.jpg,2895,2264,1395,ORB,395,363,False
499,87,selfies,0,./results/cropped/e-ktp\87_selfie_crop_0.jpg,538,1117,771,87,cards,0,./results/cropped/e-ktp\87_card_crop_0.jpg,41498,2264,1395,SIFT,538,81,False
500,88,selfies,0,./results/cropped/e-ktp\88_selfie_crop_0.jpg,668,1223,696,88,cards,0,./results/cropped/e-ktp\88_card_crop_0.jpg,2680,1054,696,ORB,386,349,True
501,88,selfies,0,./results/cropped/e-ktp\88_selfie_crop_0.jpg,806,1223,696,88,cards,0,./results/cropped/e-ktp\88_card_crop_0.jpg,5465,1054,696,SIFT,806,99,True
502,88,selfies,0,./results/cropped/e-ktp\88_selfie_crop_0.jpg,668,1223,696,88,cards,0,./results/cropped/e-ktp\88_card_crop_0.jpg,2922,3514,2320,ORB,303,262,False
503,88,selfies,0,./results/cropped/e-ktp\88_selfie_crop_0.jpg,806,1223,696,88,cards,0,./results/cropped/e-ktp\88_card_crop_0.jpg,8221,3514,2320,SIFT,806,91,False
504,89,selfies,0,./results/cropped/e-ktp\89_selfie_crop_0.jpg,2501,796,537,89,cards,0,./results/cropped/e-ktp\89_card_crop_0.jpg,2461,842,537,ORB,1232,1218,True
505,89,selfies,0,./results/cropped/e-ktp\89_selfie_crop_0.jpg,4013,796,537,89,cards,0,./results/cropped/e-ktp\89_card_crop_0.jpg,3318,842,537,SIFT,4013,499,True
506,89,selfies,0,./results/cropped/e-ktp\89_selfie_crop_0.jpg,2501,796,537,89,cards,0,./results/cropped/e-ktp\89_card_crop_0.jpg,2870,2281,1454,ORB,561,511,False
507,89,selfies,0,./results/cropped/e-ktp\89_selfie_crop_0.jpg,4013,796,537,89,cards,0,./results/cropped/e-ktp\89_card_crop_0.jpg,5277,2281,1454,SIFT,4013,482,False
508,8,selfies,0,./results/cropped/e-ktp\8_selfie_crop_0.jpeg,1254,521,352,8,cards,0,./results/cropped/e-ktp\8_card_crop_0.jpeg,1953,548,352,ORB,753,737,True
509,8,selfies,0,./results/cropped/e-ktp\8_selfie_crop_0.jpeg,1103,521,352,8,cards,0,./results/cropped/e-ktp\8_card_crop_0.jpeg,1946,548,352,SIFT,1103,292,True
510,8,selfies,0,./results/cropped/e-ktp\8_selfie_crop_0.jpeg,1254,521,352,8,cards,0,./results/cropped/e-ktp\8_card_crop_0.jpeg,2363,712,457,ORB,402,355,False
511,8,selfies,0,./results/cropped/e-ktp\8_selfie_crop_0.jpeg,1103,521,352,8,cards,0,./results/cropped/e-ktp\8_card_crop_0.jpeg,2952,712,457,SIFT,1103,263,False
512,90,selfies,0,./results/cropped/e-ktp\90_selfie_crop_0.jpg,1472,785,546,90,cards,0,./results/cropped/e-ktp\90_card_crop_0.jpg,2496,861,546,ORB,670,666,True
513,90,selfies,0,./results/cropped/e-ktp\90_selfie_crop_0.jpg,1228,785,546,90,cards,0,./results/cropped/e-ktp\90_card_crop_0.jpg,4010,861,546,SIFT,1228,293,True
514,90,selfies,0,./results/cropped/e-ktp\90_selfie_crop_0.jpg,1472,785,546,90,cards,0,./results/cropped/e-ktp\90_card_crop_0.jpg,2917,2980,1889,ORB,551,533,False
515,90,selfies,0,./results/cropped/e-ktp\90_selfie_crop_0.jpg,1228,785,546,90,cards,0,./results/cropped/e-ktp\90_card_crop_0.jpg,17248,2980,1889,SIFT,1228,261,False
516,91,selfies,0,./results/cropped/e-ktp\91_selfie_crop_0.jpg,590,754,491,91,cards,0,./results/cropped/e-ktp\91_card_crop_0.jpg,2454,723,491,ORB,368,344,True
517,91,selfies,0,./results/cropped/e-ktp\91_selfie_crop_0.jpg,615,754,491,91,cards,0,./results/cropped/e-ktp\91_card_crop_0.jpg,3746,723,491,SIFT,615,208,True
518,91,selfies,0,./results/cropped/e-ktp\91_selfie_crop_0.jpg,590,754,491,91,cards,0,./results/cropped/e-ktp\91_card_crop_0.jpg,2917,2762,1875,ORB,337,285,False
519,91,selfies,0,./results/cropped/e-ktp\91_selfie_crop_0.jpg,615,754,491,91,cards,0,./results/cropped/e-ktp\91_card_crop_0.jpg,29840,2762,1875,SIFT,615,194,False
520,92,selfies,0,./results/cropped/e-ktp\92_selfie_crop_0.jpg,2313,1519,1034,92,cards,0,./results/cropped/e-ktp\92_card_crop_0.jpg,2826,1572,1034,ORB,799,779,True
521,92,selfies,0,./results/cropped/e-ktp\92_selfie_crop_0.jpg,1627,1519,1034,92,cards,0,./results/cropped/e-ktp\92_card_crop_0.jpg,5472,1572,1034,SIFT,1627,174,True
522,92,selfies,1,./results/cropped/e-ktp\92_selfie_crop_1.jpg,34,822,594,92,cards,0,./results/cropped/e-ktp\92_card_crop_0.jpg,2577,903,594,ORB,23,5,True
523,92,selfies,1,./results/cropped/e-ktp\92_selfie_crop_1.jpg,22,822,594,92,cards,0,./results/cropped/e-ktp\92_card_crop_0.jpg,4736,903,594,SIFT,22,0,True
524,92,selfies,0,./results/cropped/e-ktp\92_selfie_crop_0.jpg,2313,1519,1034,92,cards,0,./results/cropped/e-ktp\92_card_crop_0.jpg,2837,1938,1274,ORB,626,598,False
525,92,selfies,0,./results/cropped/e-ktp\92_selfie_crop_0.jpg,1627,1519,1034,92,cards,0,./results/cropped/e-ktp\92_card_crop_0.jpg,5964,1938,1274,SIFT,1627,185,False
526,92,selfies,1,./results/cropped/e-ktp\92_selfie_crop_1.jpg,34,822,594,92,cards,0,./results/cropped/e-ktp\92_card_crop_0.jpg,2837,1938,1274,ORB,22,5,False
527,92,selfies,1,./results/cropped/e-ktp\92_selfie_crop_1.jpg,22,822,594,92,cards,0,./results/cropped/e-ktp\92_card_crop_0.jpg,5964,1938,1274,SIFT,22,0,False
528,93,selfies,0,./results/cropped/e-ktp\93_selfie_crop_0.jpg,119,1489,1054,93,cards,0,./results/cropped/e-ktp\93_card_crop_0.jpg,1833,1619,1054,ORB,93,71,True
529,93,selfies,0,./results/cropped/e-ktp\93_selfie_crop_0.jpg,261,1489,1054,93,cards,0,./results/cropped/e-ktp\93_card_crop_0.jpg,2188,1619,1054,SIFT,261,87,True
530,93,selfies,0,./results/cropped/e-ktp\93_selfie_crop_0.jpg,119,1489,1054,93,cards,0,./results/cropped/e-ktp\93_card_crop_0.jpg,1416,2974,1936,ORB,83,60,False
531,93,selfies,0,./results/cropped/e-ktp\93_selfie_crop_0.jpg,261,1489,1054,93,cards,0,./results/cropped/e-ktp\93_card_crop_0.jpg,2182,2974,1936,SIFT,261,75,False
532,94,selfies,0,./results/cropped/e-ktp\94_selfie_crop_0.jpg,1914,868,590,94,cards,0,./results/cropped/e-ktp\94_card_crop_0.jpg,2587,931,590,ORB,715,674,True
533,94,selfies,0,./results/cropped/e-ktp\94_selfie_crop_0.jpg,981,868,590,94,cards,0,./results/cropped/e-ktp\94_card_crop_0.jpg,5261,931,590,SIFT,981,203,True
534,94,selfies,0,./results/cropped/e-ktp\94_selfie_crop_0.jpg,1914,868,590,94,cards,0,./results/cropped/e-ktp\94_card_crop_0.jpg,2881,2372,1503,ORB,492,322,False
535,94,selfies,0,./results/cropped/e-ktp\94_selfie_crop_0.jpg,981,868,590,94,cards,0,./results/cropped/e-ktp\94_card_crop_0.jpg,27962,2372,1503,SIFT,981,169,False
536,95,selfies,0,./results/cropped/e-ktp\95_selfie_crop_0.jpg,916,660,427,95,cards,0,./results/cropped/e-ktp\95_card_crop_0.jpg,1878,663,427,ORB,414,392,True
537,95,selfies,0,./results/cropped/e-ktp\95_selfie_crop_0.jpg,798,660,427,95,cards,0,./results/cropped/e-ktp\95_card_crop_0.jpg,2010,663,427,SIFT,798,116,True
538,95,selfies,0,./results/cropped/e-ktp\95_selfie_crop_0.jpg,916,660,427,95,cards,0,./results/cropped/e-ktp\95_card_crop_0.jpg,2437,1102,709,ORB,349,319,False
539,95,selfies,0,./results/cropped/e-ktp\95_selfie_crop_0.jpg,798,660,427,95,cards,0,./results/cropped/e-ktp\95_card_crop_0.jpg,2383,1102,709,SIFT,798,117,False
540,96,selfies,0,./results/cropped/e-ktp\96_selfie_crop_0.jpeg,89,347,225,96,cards,0,./results/cropped/e-ktp\96_card_crop_0.jpeg,754,331,225,ORB,63,47,True
541,96,selfies,0,./results/cropped/e-ktp\96_selfie_crop_0.jpeg,197,347,225,96,cards,0,./results/cropped/e-ktp\96_card_crop_0.jpeg,695,331,225,SIFT,197,31,True
542,96,selfies,0,./results/cropped/e-ktp\96_selfie_crop_0.jpeg,99,273,177,96,cards,0,./results/cropped/e-ktp\96_card_crop_0.jpeg,2408,724,492,ORB,76,61,False
543,96,selfies,0,./results/cropped/e-ktp\96_selfie_crop_0.jpeg,215,273,177,96,cards,0,./results/cropped/e-ktp\96_card_crop_0.jpeg,2574,724,492,SIFT,215,31,False
544,97,selfies,0,./results/cropped/e-ktp\97_selfie_crop_0.jpeg,327,354,225,97,cards,0,./results/cropped/e-ktp\97_card_crop_0.jpeg,754,327,225,ORB,230,209,True
545,97,selfies,0,./results/cropped/e-ktp\97_selfie_crop_0.jpeg,600,354,225,97,cards,0,./results/cropped/e-ktp\97_card_crop_0.jpeg,452,327,225,SIFT,600,200,True
546,97,selfies,0,./results/cropped/e-ktp\97_selfie_crop_0.jpeg,349,321,204,97,cards,0,./results/cropped/e-ktp\97_card_crop_0.jpeg,2183,592,407,ORB,259,242,False
547,97,selfies,0,./results/cropped/e-ktp\97_selfie_crop_0.jpeg,493,321,204,97,cards,0,./results/cropped/e-ktp\97_card_crop_0.jpeg,1493,592,407,SIFT,493,176,False
548,98,selfies,0,./results/cropped/e-ktp\98_selfie_crop_0.jpeg,370,421,251,98,cards,0,./results/cropped/e-ktp\98_card_crop_0.jpeg,735,357,251,ORB,207,187,True
549,98,selfies,0,./results/cropped/e-ktp\98_selfie_crop_0.jpeg,501,421,251,98,cards,0,./results/cropped/e-ktp\98_card_crop_0.jpeg,424,357,251,SIFT,501,106,True
550,98,selfies,0,./results/cropped/e-ktp\98_selfie_crop_0.jpeg,370,421,251,98,cards,0,./results/cropped/e-ktp\98_card_crop_0.jpeg,2361,763,535,ORB,248,230,False
551,98,selfies,0,./results/cropped/e-ktp\98_selfie_crop_0.jpeg,501,421,251,98,cards,0,./results/cropped/e-ktp\98_card_crop_0.jpeg,3037,763,535,SIFT,501,93,False
552,99,selfies,0,./results/cropped/e-ktp\99_selfie_crop_0.jpeg,300,550,342,99,cards,0,./results/cropped/e-ktp\99_card_crop_0.jpeg,1023,501,342,ORB,205,195,True
553,99,selfies,0,./results/cropped/e-ktp\99_selfie_crop_0.jpeg,388,550,342,99,cards,0,./results/cropped/e-ktp\99_card_crop_0.jpeg,746,501,342,SIFT,388,86,True
554,99,selfies,0,./results/cropped/e-ktp\99_selfie_crop_0.jpeg,300,550,342,99,cards,0,./results/cropped/e-ktp\99_card_crop_0.jpeg,1744,690,471,ORB,141,110,False
555,99,selfies,0,./results/cropped/e-ktp\99_selfie_crop_0.jpeg,388,550,342,99,cards,0,./results/cropped/e-ktp\99_card_crop_0.jpeg,1453,690,471,SIFT,388,77,False
